"","lon","lat","ele","site_name"
"338",-71.233560756,43.774299835,248.717,"22"
"339",-71.2335607,43.774299828,248.69,"22"
"340",-71.233560647,43.774299815,248.666,"22"
"341",-71.233560587,43.774299809,248.642,"22"
"342",-71.233560532,43.774299805,248.618,"22"
"343",-71.233560545,43.774299776,248.599,"22"
"344",-71.233560603,43.774299736,248.589,"22"
"345",-71.233560665,43.774299696,248.587,"22"
"346",-71.233560724,43.774299649,248.586,"22"
"347",-71.233560825,43.774299584,248.589,"22"
"348",-71.233560876,43.774299539,248.595,"22"
"349",-71.233560864,43.774299542,248.591,"22"
"350",-71.233560881,43.774299562,248.586,"22"
"351",-71.233560929,43.774299524,248.587,"22"
"352",-71.233560996,43.774299509,248.593,"22"
"353",-71.233561092,43.774299502,248.606,"22"
"354",-71.233561183,43.774299503,248.623,"22"
"355",-71.23356129,43.774299487,248.636,"22"
"356",-71.233561421,43.774299473,248.652,"22"
"357",-71.233561502,43.77429944,248.664,"22"
"358",-71.233561535,43.774299405,248.673,"22"
"359",-71.233561556,43.774299336,248.681,"22"
"360",-71.23356161,43.774299277,248.686,"22"
"361",-71.233561646,43.774299239,248.685,"22"
"362",-71.233561672,43.774299206,248.684,"22"
"363",-71.233561701,43.774299191,248.681,"22"
"364",-71.233561704,43.774299181,248.671,"22"
